,text,state,date,star,hp_data
633,Value for money,"Certified Buyer, Chennai",27 days ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
634,very nice product,"Certified Buyer, Dhenkanal District",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
635,Very very good 💯,"Certified Buyer, Vaishali District",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
636,"Wonderful design printed
And good working 😃","Certified Buyer, Dharmanagar",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
637,Best,"Certified Buyer, Kalyan",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
638,Excellent Product,"Certified Buyer, Dayanabili",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
639,Nice 👍,"Certified Buyer, Shamsabad Farrukhabad District",1 month ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
640,"My wife happy
Awesome thanks flifkart good delivery
LG good refrigerator","Certified Buyer, Gaya District",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
641,Go for it it's awesome 💯😎,"Certified Buyer, Baleshwar District",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
642,Good 👍,"Certified Buyer, Patna",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
643,Very good,"Certified Buyer, Hajipur",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
644,Verry good,"Certified Buyer, Hajipur",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
645,Good,"Certified Buyer, Mahrajganj District",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
646,Very good 👍👍👍👍👍,"Certified Buyer, Manesar",2 months ago,5,"LG 185 L Direct Cool Single Door 5 Star Refrigerator with Base Drawer with Smart Inverter Compressor, Smart Connect, Fast Ice Making  (Blue Euphoria, GL-D201ABEU)"
647,This refrigerator is worst pls don't buy this refrigerator and lg service is pathetic. Compressor is not working after 1 month and lg is not replacing or refunding so don't buy this,"Certified Buyer, Ghaziabad","Dec, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
648,"Freezer space is too big, this makes alot of space useless. Poor design. You will have very less space in refrigerator area.","Certified Buyer, Bengaluru",1 month ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
649,"Ordered time showed as exchange value is more after visiting the home 20% of working condition as offered
this is one type of Cheating/Buffing the customers","Certified Buyer, Sri Potti Sriramulu Nellore District",2 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
650,when i got delivery last 7 days it's not cooling,"Certified Buyer, Chamarajanagar",2 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
651,Very worst experience with flikart purchese,"Certified Buyer, Gurugram",3 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
652,Doesn't cool the freezer after a while. Really bad product,"Certified Buyer, Kozhikode",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
653,"Refrigerator compressor giving some dangerous noise in frequent intervals. Some current is passing at the back side of the refrigerator, giving some shocks. Don't buy it because there is no helpline or service related issue resolving mechanism. Feed back giving after three years usage.","Certified Buyer, Achampet",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
654,"Very third class product given by Flipkart, since order I am facing problem, after delivery 1 st service took place after 6 month were motherboard issue detected by engineer, after that thermal issue, now again I am facing thermal issue
Now it's a hight of patients that I am not receiving the service also from Flipkart while I having extended warranty as well
Seriously Flipkart is now getting worst day by day
After sales if their is no service then I request Flipkart to close their online ...
READ MORE","Certified Buyer, Mira Bhayandar",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
655,Very bed,"Certified Buyer, Nalgonda",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
656,Within two years I'm facing faulty fan motor and PCB. Warranty is of one year only,"Certified Buyer, Hyderabad",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
657,Very disappointed,"Certified Buyer, Batika",4 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
658,The body of the refergarator is damaged. I have requested for return or replacement and I am not getting either of it from flipkart. This issue is going on for 15 days now and no result.,"Certified Buyer, Balaghat District",5 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
659,No Door cooling and exchange value is too much low as they given that will not deducted....it's a not recommended...,"Certified Buyer, Palamaner",6 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
660,"The shiny surface is scratch magnet, slightest of things can put a scratch mark on it.","Certified Buyer, Pune",6 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
661,I was purchased one month 15days. Refregirator not working till 5days. Technicians not response. I was calling LG customers care. But service center so many time. But problem was not solved till now. Weste of money.,"Certified Buyer, Haveri District",8 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
662,After one year of purchasing the lg refrigerator getting bad chemicals smell and that is effective for health of all family members are facing health issues.,"Certified Buyer, Jagtial District",9 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
663,"Worst product in Flipkart, Don't buy any electronic products from Flipkart.","Certified Buyer, Nandgaon",10 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
664,In 2 years it got bad 3 times..worst,"Certified Buyer, Kalyan",11 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
665,Worst product after 1 warranty both compartment fan not working panel issue worst model from LG,"Certified Buyer, Bhilai",11 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
666,Very bad,"Certified Buyer, Batala",11 months ago,1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
667,Don't Buy this product I am buy this and no one help me to return last 15 day i am complaining product damaged not working but Flipkart say call Lg and Lg says call Flipkart.... Thank you Flipkart for this with Plus member,"Certified Buyer, Kanpur Nagar District","Aug, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
668,Overall product delivery and performance is too poor,"Certified Buyer, Faizabad","Jun, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
669,"It has been 2 years since I bought this item and now it's not working. It is showing multiple problems at the same time and the technician is unable to find what exactly the problem is.
Think twice before buying this product.","Certified Buyer, Kollam","Jun, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
670,Bad product,"Certified Buyer, Anandapur","Mar, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
671,Not good,"Certified Buyer, Bahraich","Mar, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
672,Not as per expectation and Star rating was completed in 2022,"Certified Buyer, Ahmedabad","Mar, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
673,Fridge is working well but code for ott subscription is pathetic I tried multiple times previously but it shows invalid coupon code I thought it was technical error so tried more ofter some time but still same result that's why I gave 1 star.,"Certified Buyer, Prayagraj","Jan, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
674,Facing cooling issue within 12 days of use. LG technician said there is compressor issue. Need to repair it. It's been not a month and faced this issue. I think there is no guarantee of LG products.,"Certified Buyer, Bengaluru","Jan, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
675,Some noise is disturbing,"Certified Buyer, Visakhapatnam District","Jan, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
676,Total waste,"Certified Buyer, Salem","Jan, 2023",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
677,Very bad product 😞,"Certified Buyer, Chunar","Nov, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
678,Stopped working in 10 days. Faulty products on flipkart.,"Certified Buyer, Amravati","Oct, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
679,Very very nice,"Certified Buyer, Zirakpur","Oct, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
680,With in 1 year 6 Months 2 times repaired the de fridge.,"Certified Buyer, Khammam","Oct, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
681,"I would recommend to not to buy this product at all this the worst product, this product seriously having issue will appear in few months.... I have very bad experience with product and it's been more then three month entire LG team is not able to resolve the issue firdge making so much noise save your money not to buy this product at all....","Certified Buyer, New Delhi","Oct, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
682,Don't buy this refrigerator poor quality and it's not working and no-one lg customer service it's very poor,"Certified Buyer, Kanakapura","Aug, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
683,Unsatisfactory.,"Certified Buyer, Bengaluru","Jul, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
684,Don't purchase it,"Certified Buyer, Puri District","Jul, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
685,Very low cooling even water bottles are not cooling after 5 hours,"Certified Buyer, Jhunjhunun District","Jun, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
686,Door is not closing properly you have to close forcefully,"Certified Buyer, Muzaffarpur","Jun, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
687,Keypad worst brand,"Certified Buyer, Sri Potti Sriramulu Nellore District","May, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
688,Not good product,"Certified Buyer, Alwar District","May, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
689,"Flipkart is not at all supporting for return policy, as asking for exchange for next higher version. Before placing order pls double confirm order and latter it is impossible to change.


For product performance, i ll give review after few months of usage.","Certified Buyer, Hyderabad","Apr, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
690,It has taken more time for cooling...average item,"Certified Buyer, Sri Potti Sriramulu Nellore District","Apr, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
691,Getting sound in freezer,"Certified Buyer, Bengaluru","Mar, 2022",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
692,Good service But not continue smart,"Certified Buyer, Chhibramau","Dec, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
693,"Started making weird sound after 2 days of delivery.

Still having issues after getting it done by authorised service.

Water leaking sound comes every time when door is opened.

Biggest waste of 25,000 I ever spent in my Life.","Certified Buyer, Karimnagar","Nov, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
694,"Horrible fridge and noising compressor
Don’t buy","Certified Buyer, Mumbai","Nov, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
695,"Damage product, dent in body.
Service of flipcart vary poor.","Certified Buyer, Bokaro","Sep, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
696,"Bigger Brand makes bigger sound just like anything fallen from top.Not expected atleast from LG.
Cooling & storage ok for 260 ltr but two main problems are sound comes from fridge & there is no light in upper section which are major drawbacks.
I am going to complain about of this to LG.
Flipkart delivered on time and it's business overs there.","Certified Buyer, Mumbai","Aug, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
697,"Big sounds are coming from compressors,my request do not buy this model,go another model.","Certified Buyer, Hyderabad","Aug, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
698,"Don't go for it. It's making dangerous noise in between.
Cooling and all is ok...","Certified Buyer, Nannambra","Jul, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
699,There is a problem with product compriser complaint for noise sounds issues.,"Certified Buyer, Vijayawada","Jul, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
700,"Only 1 rack can be used to keep water bottles. Rest racks are designed in such a way, they don't serve much purpose due to very small size of the racks, can't even store 500ml water bottles, only 250ml water bottles can be stored!!!

Cooling water is the main purpose of a fridge, and it fails miserably in this regard. In the entire 260 ltr capacity, just 5 bottles can be kept!!!!","Certified Buyer, Hardoi","Jul, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
701,It's really good product and the ice tray functionality is good (no need to take out ice by own just turn and all ice comes in second tray at once soo easy and quick). The overall product is functioning good as of now since we are using this since last 2 weeks now,"Certified Buyer, South District","Jul, 2021",1,"LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator  (Shiny Steel, GL-S302SPZY)"
