,text,star,hp_data,city,transformed_date,product_num,state
736,Overall good but there is no possibility of changing Side racks inside fridge,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Narasapur,"Jun, 2023","Shiny Steel, GL-S302SPZY",Narasapur
737,"There is no separate tray for keeping milk, which is available in all other models. No additional slot to adjust the tray height. We don't need additional tray, but slot should be provided to move the tray to increase the height. Unable to insert water bottle in bottom door slot since it is very lean. No lights when you open freezer door. All display of temperature adjustment are inside the fridge.",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Chennai,"Apr, 2021","Shiny Steel, GL-S302SPZY",Chennai
738,"Im writing the review after 1month.
Looks like the fridge is little small than usual fridge. When we use convertible option the upper part is not that much get cooled by machine.
One very big disappointment with this fridge is when its turn off automatically that time it make loud and mechanical sound. I dont know is this is acceptable scenario or my machine has a diffect?",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Pune,"Jun, 2021","Shiny Steel, GL-S302SPZY",Pune
739,"Nice product, but not on time delivery",3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Bengaluru,"Oct, 2022","Shiny Steel, GL-S302SPZY",Bengaluru
740,It' is good product but only one is not good there is no light in freezer,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Lohaghat,"Jul, 2023","Shiny Steel, GL-S302SPZY",Lohaghat
741,It's okay colour is danger in one scratch so painful,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Krishna District,"Jul, 2023","Shiny Steel, GL-S302SPZY",Krishna District
742,No light in upper,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Murshidabad District,"Jul, 2023","Shiny Steel, GL-S302SPZY",Murshidabad District
743,Money for valu,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Ludhiana,"Jun, 2023","Shiny Steel, GL-S302SPZY",Ludhiana
744,It's name's know already it's a LG but some time it's difficult to store water bottle and some other things which is only 2section 3rd lower section of door side is not in use so other wise it's very good freeze and well store capacity but the thing is small thing u Putin door side is not possible so u use roufe so go with Samsung others wise it's good...👍,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Nagpur,"Jun, 2023","Shiny Steel, GL-S302SPZY",Nagpur
745,Good !nice performance,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Biswanath Chariali,"Jun, 2023","Shiny Steel, GL-S302SPZY",Biswanath Chariali
746,Okay,3,LG 264 L Frost Free Double Door 2 Star Convertible Refrigerator,Sonamukhi,"Aug, 2024","Shiny Steel, GL-S302SPZY",Sonamukhi
747,"I want to give 1/2 stars but there is no option. Within 50 days of purchase, the refrigerator stopped working. Neither FlipKart nor LG are interested in solving my problem. My refrigerator is now used as a storage box.",1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,New Delhi,"Oct, 2023","Scarlet Euphoria, GL-D199OSEY",New Delhi
748,Don't touch big items Flipkart waste service,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Chirala,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Chirala
749,Very bad product,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Jamshedpur,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Jamshedpur
750,Everyday sounds aathe hai.waste ofmoney,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,East Godavari District,"Apr, 2024","Scarlet Euphoria, GL-D199OSEY",East Godavari District
751,"Very very very poor quality
Hlw gyes Don't buy this product because
Doesn't cooling this refrigerator and very very very small",1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Byasanagar,"Apr, 2024","Scarlet Euphoria, GL-D199OSEY",Byasanagar
752,Damage product,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Ahmedabad,"Feb, 2024","Scarlet Euphoria, GL-D199OSEY",Ahmedabad
753,"Sir, this fridge is 3 months old.",1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bengaluru,"Feb, 2024","Scarlet Euphoria, GL-D199OSEY",Bengaluru
754,The dimensions mentioned on Flipkart and the product I received had different dimensions. I have requested several times to return this product as the dimensions mentioned on the Flipkart website were wrong. But I didn't receive any support.,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Teleni Para,"Dec, 2023","Scarlet Euphoria, GL-D199OSEY",Teleni Para
755,Very bad product. Always dropping water.,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Kulti,"Nov, 2023","Scarlet Euphoria, GL-D199OSEY",Kulti
756,"Delivery guys attitude need to be changed....otherwise customer will not happy........

After using 10days updating the review

The product not good as mentioned in leble power consumption 150 per year but it's consuming per day 2 units that means per year consumption is 720+ units ...very bad product",1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Guntur District,"Oct, 2023","Scarlet Euphoria, GL-D199OSEY",Guntur District
757,"There is no vegetable basket ,there is no key and user manual,waste of money 😠😠😠😠😠",1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Tumakuru,"Jun, 2023","Scarlet Euphoria, GL-D199OSEY",Tumakuru
758,Not good choice,1,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Coimbatore,"Jun, 2023","Scarlet Euphoria, GL-D199OSEY",Coimbatore
759,"Waste product ... don't buy this product.... Return policy not accepting...
I can't expect this type product from LG company",2,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bellary,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Bellary
760,More heat only,2,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Theni District,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Theni District
761,Ok ok,2,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Jehanabad District,"Mar, 2024","Scarlet Euphoria, GL-D199OSEY",Jehanabad District
762,The parts are not perfect placed in The fridge .they are fixed loose,2,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Anantapur,"Dec, 2023","Scarlet Euphoria, GL-D199OSEY",Anantapur
763,Good product,2,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Patan,"Jun, 2023","Scarlet Euphoria, GL-D199OSEY",Patan
764,Old model,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Khaga,"Jul, 2024","Scarlet Euphoria, GL-D199OSEY",Khaga
765,Good,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bansgaon,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Bansgaon
766,Ok good,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bengaluru,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Bengaluru
767,Good,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Chilakaluripet,"Apr, 2024","Scarlet Euphoria, GL-D199OSEY",Chilakaluripet
768,nice product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Khammam,"Apr, 2024","Scarlet Euphoria, GL-D199OSEY",Khammam
769,Good,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bengaluru Rural District,"Mar, 2024","Scarlet Euphoria, GL-D199OSEY",Bengaluru Rural District
770,Nice pic,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Gorakhpur,"Feb, 2024","Scarlet Euphoria, GL-D199OSEY",Gorakhpur
771,Good product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Hindupur,"Dec, 2023","Scarlet Euphoria, GL-D199OSEY",Hindupur
772,"It's perfomance is best in and so fast cooling.

Pros:Fast cooling, base drawer is there, i think its energy saving

Con's:don't think about using water content substances inside freezer, deposing ice on the wall so fastly,

2-as per the design its not specious enough like other 185 Ltr",3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Wayanad District,"Nov, 2023","Scarlet Euphoria, GL-D199OSEY",Wayanad District
773,Very nice 👍,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Mummidivaram,"Nov, 2023","Scarlet Euphoria, GL-D199OSEY",Mummidivaram
774,Nice but rate is high,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Salem,"Oct, 2023","Scarlet Euphoria, GL-D199OSEY",Salem
775,Ok ok product,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Rohtas District,"Aug, 2023","Scarlet Euphoria, GL-D199OSEY",Rohtas District
776,Ok ok type,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Vasai Virar,"Jul, 2023","Scarlet Euphoria, GL-D199OSEY",Vasai Virar
777,Little noise came compare with Samsung and whirlpool...my home old refrigerator whirlpool no noise...,3,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Hosur,"May, 2023","Scarlet Euphoria, GL-D199OSEY",Hosur
778,"I Gifted my Mother.... My mother so Happy.. ❤
Thank you Flipkart 🙏🙏",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Dharmapuri District,"Jul, 2023","Scarlet Euphoria, GL-D199OSEY",Dharmapuri District
779,"Nice product, its usefull for 5 to 6 person",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Baidyabati,"Sep, 2023","Scarlet Euphoria, GL-D199OSEY",Baidyabati
780,"My special gift for wife ,she very happy and love it very nice reficiter",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bengaluru,"Sep, 2023","Scarlet Euphoria, GL-D199OSEY",Bengaluru
781,LG refrigerator 😍😍,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Krishnagiri District,"May, 2023","Scarlet Euphoria, GL-D199OSEY",Krishnagiri District
782,Very nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Chopda,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Chopda
783,Go for it .,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Paradip,"Oct, 2023","Scarlet Euphoria, GL-D199OSEY",Paradip
784,"Product is good, I liked it. After delivery it is recommended to wait for 4 hour, before switching on your fridge. Manual defrost is bit of outdated, overall it's good.",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Nebadhai Duttapukur,"Jun, 2023","Scarlet Euphoria, GL-D199OSEY",Nebadhai Duttapukur
785,Product is good but delivery is very worst,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Chitradurga District,"May, 2023","Scarlet Euphoria, GL-D199OSEY",Chitradurga District
786,All are ok but basket cover in not fit in properly Installation done me only. I call customer care they said you only need to do installation. Refrigerator is very good. I like it very much.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Bengaluru Rural District,"Jul, 2024","Scarlet Euphoria, GL-D199OSEY",Bengaluru Rural District
787,Good products value for money,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Rae Bareli District,"Jul, 2024","Scarlet Euphoria, GL-D199OSEY",Rae Bareli District
788,Nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Gobindpur,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Gobindpur
789,"If you find a best fridge under 20 k with good capacity and cooling performance then go for it 👍👍

If you find a fridge for store lots of cold drinks and foods then this is not for you because this is a small capacity fridge.",4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Howrah,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Howrah
790,TO 1 MONTH USERS SO VERY GOOD REFRIGERATOR IN THIS PRICE RANGE.,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Gorakhpur,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Gorakhpur
791,Ok,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Thiruvaiyaru,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Thiruvaiyaru
792,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Dhanbad,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Dhanbad
793,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,East Godavari District,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",East Godavari District
794,Good,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Veraval,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Veraval
795,Good n,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Lanka,"Jun, 2024","Scarlet Euphoria, GL-D199OSEY",Lanka
796,Nice product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Vijaynagar,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Vijaynagar
797,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Palacole,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Palacole
798,Good product,4,LG 185 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer with Smart Inverter Compressor & Smart Connect,Chunar,"May, 2024","Scarlet Euphoria, GL-D199OSEY",Chunar
