,title,text,transformed_date,star,product_num,hp_data
54,Crappy service and didn't work,"I bought this AC for my kids' bedroom with high expectations. The wall unit made a rattling sound during installation , and the technician who installed had to call someone else to figure it out.

The AC lay unused for the next ten days as kids went on vacation. When they came back, we found it doesn't cool at all...probably a gas leak due to poor fitting. That is where my troubles began...the LG website doesn't even give you an sms or email confirmation of the ticket you've registered.

The technician who called up next day told me it's not his problem, and I should contact the technician who originally installed it. I did not anticipate I'd have to do this chasing around for a simple service request.

And oh, it turns out that this so called smart AC is not compatible with LG's MyThink App...go figure.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
55,"INSTALLATION NIGHTMARE, NO HELP FROM LG OR AMAZON","We bought this because of the high reviews online plus the assurance that LG will have a decent service network which will ensure quick installation. (WE have been Samsung customers for last 20 years mainly because of their service network, and we were under the impression that LG is at par. BIG MISTAKE).
The AC was delivered promptly and we received a call the very next day. Two guys turned up, insisted that the outside unit has to be kept on the terrace (about 6000 rupees extra for copper wire). This was for my parents home, and they live closeby so we went over immediately to see. After pointing out that all ACs unit in that society were installed in the balcony (just 900 odd rupees for the bracket) they quickly lost interest and left to apparently buy the bracket. They were absconding, leaving the AC open in the bedroom. We reached out to the agencies (Top One Services and Jeeves, I don't know if they are the same, but both were in touch for installation.) They sent another guy. He came up with the same suggestion of the terrace and yelled at my parents when they said no. After that another guy came and said he will bring the bracket - went absconding again. During this time, we were calling Amazon as well as LG continuously to escalate. After 4 days the LG customer service person says they have NO RECORD of my half a dozen calls while Amazon says LG will handle this in 2 days. Terribly disappointed with LG's ridiculously bad customer support. We are returning this product. A bit sad as the product itself is highly rated but i cannot subject my parents to this level of after sales service.","Apr, 2023",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
56,Copper Pipe is missing,Copper pipe is missing in the box,"May, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
57,"Backlite, swing, cooling","No Backlight in remote
Swing is not complete 180 in all 4 sides
Cooling is not as expected in 15*13 room
Model is 6 in 1 mode but 5 modes only working
Got for 40k in Big billion sale-- 5 star 1.5 ton 6in 1 model","Oct, 2023",3,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
58,Air condition is not good. NOT COOL,Very bad.cool is very low.,"Jun, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
59,Worst customer service,"It's been 1 year since I am using this product and product is good but the customer service is really worst. All they do is to play escalation-escalation. I tried to reach to them for rpair/service request, ticket was raised but got no response for 7 days. Then again I reached to them they escalated it but still did not get any response. Then I even mailed them but still no response. I do not know how will I get help with repair and service, may be I will contact local repair guys. I cannot believe LGE has the worst service.","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
60,No after sale services reminders on service due,"As i am using Voltas n LG both AC from last 1 year. I lost on both free services from LG as there is no reminder from company regarding service due. There is total different experience in voltas, this is 4th year they are still reminding for AC services.

No complaint about product it is running smooth.","Feb, 2024",2,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
61,LG - No Quality any more,"Play Video
LG Electronics - I used to trust LG products for their longevity - Our First TV from LG is still working for 20 years

Two recent incidents made me question the entire credibility of LG and am not going to buy any LG products from now on

- We bought an LG TV a few months before and it stopped working they said it was due to the PCB board fault and I had to wait for a few months to get it repaired and fixed/replaced.

- Around the same time we bought an LG1.5-ton AC and yesterday it stopped working throwing some error code - After two service technicians visited - Now they said - the PCB board was faulty and I needed to wait a few months - as they had to send an email and get approval to replace it

While am continue to wait for any update","Mar, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
62,LG 1.5 TON 5STAR,Today installation complete technicians very good persons but Ac compressor out door coming the sound,"Nov, 2023",3,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
63,Leakage problem,Please do not buy this kind of product from online. First time I purchased something online. And getting issue with its drain leakage.,"Jul, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
64,Product is vlue for money,"Hi
Seems some deffect on product maybe thia piece defected by LG.
Observed some mark and dent.
After using 3 days AC cooling is good. LG installation is team arguments is too high during installation after paying installations changes 1199+20% GST. they want election charge to connect wiress in stabilizer and and the charage extra money to do wall mount AC.","Jun, 2023",3,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
65,Worst product,"Bought in October 2023,engineer gave a demo and afterwards winters came.we started AC on 25 may 2024 and it didn't work. After a lot of discussion with LG customer care engineer s reluctantly came and said we will uninstall it and take it for inspection.today 5 June 2024 two technicians came and uninstalled it and now their auto is not coming
To heck with it.
Very very poor LG service
Never buy LG products it's humble request to all","Jun, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
66,DO NOT BUY LG. They don't have qualified Engineers,"I bought LG AC in April for Summer. Technician came & Caused accident and damaged my AC. It's been more than 2 months now that I was first waiting for replace ment and then refund. When replacement came after a month the replacement AC was also damaged. So I asked for refund it's been over 1 month since I am waiting for refund. Still I have not received refund. Anwar who is area sales manager is too busy to help. The service center Technician are not skilled. So even tho LG is good brand. As no skilled technicians. This AC is only 0 star. Please don't buy LG AC. Even the replacement AC which came from godown is damaged. Summer is coming to an end but I still have not received my refund. And after paying money no AC. My money is stuck in their refund process and they are not releasing it to me. They are fraud. Please don't buy LG.
Also my old AC needs repairs and they said one month ago they need some parts and ordered the parts. It's just over a month now and they are still saying they didn't receive the parts. So my old AC is not repaired either. They are not able to fix their ACs. There is something terribly wrong with this company. They don't have good technicians, they brand new AC's are damaged when you open the box, and they dont even have parts to replace and repair old LG AC. Something is wrong with this company. Don't buy LG.","Jun, 2023",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
67,Bad or No service,"Don't go with this product. They will not listen after install. I purchased this product in May 2024 and I am facing some cooling issue and I am constantly trying to schedule a service or checking request but nobody is coming they are not even picking up the call. My nearest office is not picking up the call. This was my first and last LG item, I am not going to believe LG again.","May, 2024",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
68,Absolute Nightmare - LG Air Conditioning Unit is Pure Trash,"The LG air conditioning unit I received was an absolute nightmare from the moment I unpacked it. Let me share my terrible experience so that others can avoid making the same mistake. I have never been more disappointed with a purchase in my entire life.

The unit was dead on arrival. The unit never worked. Either Amazon or LG don't want to take the accountability and refund or arrange a return. Amazon customer service just keeps transferring the calls / chats to multiple departments and eventually disconnects the calls. LG kept saying they'll fix the unit for the last 3 months with no one turning up. My 50000 for this unit is a dead investment.

It's mind-boggling how a supposedly reputable brand like LG could manufacture such a faulty and shoddy product. Furthermore, the unit's remote control was an absolute joke.

Last but not least, the customer support from LG was abysmal. I reached out to them multiple times to address these issues, but they provided zero assistance. It was like talking to a brick wall. They were unresponsive, indifferent, and showed no willingness to resolve the problems I encountered with their defective unit.

In conclusion, save yourself the time, money, and frustration and steer clear of this LG air conditioning unit. It's an absolute piece of junk that fails to deliver even the most basic functionality. Don't be fooled by the brand name; this product is a disgrace. Spare yourself the headache and invest in a more reliable and reputable air conditioner from a different manufacturer. You'll thank me later.","May, 2023",1,"Copper, AI Convertible 6-in-1 Cooling, 4 Way Air Swing, HD Filter with Anti-Virus Protection, 2024 Model, TS-Q19YNZE1, White",LG 1.5 Ton 5 Star DUAL Inverter Split AC
