,title,text,transformed_date,star,product_num,hp_data
82,This refregirator replace requet but not replace this item,This refregirator still not working but technician see then he told not working so replace this item and new give old pickup that replace time so this iten 5th replace but as on today not coming this refregirator and not up date this item as on today,"Nov, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
83,Don’t buy. Every year the convertible panel needs to be replaced,"The product seemed great and that’s why we purchased it. The services from Amazon were upto the mark. The problem is the convertible panel stopped working only in a month but since the warranty period was there it got replaced. After an year again, the panel has stopped working due to which freezer was not cooling. Please don’t buy it. U will have to incur expenses every year.","Jun, 2022",2,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
84,It's better not bad,It's better not bad,"Jan, 2023",3,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
85,"Good, but can be better",Appearence is good. Easy movable. Some sort of water sound coming while closing door everytime.,"May, 2022",3,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
86,Unsatisfied,"Not satisfied with the product , it's not working according to its settings , tried all settings in this monsoon but my Vegetables get spoiled every time in 2 days.","Aug, 2021",3,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
87,Cooling malfunction after 3 months of purchase,"I purchased on 30th Jan, 2023 and in May,2023 I registered my first complain that the fridge is not cooling as expected. Freezer was working fine but the fridge part was not cooling enough and even milk got spoilt. After registering the complain, LG sent the technician within 24hrs and he made changes in settings. After 1 day, the fridge started making loud noise and it stopped working. I am not happy with this product. my email id is varunwelcomes at gmail dot com","May, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
88,Worst,"I used it only 3months after that problem started with this product,","Mar, 2024",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
89,Received Damaged Product,I wjust observed that all the 4 corners of the 2 door's rubber torn inside. I missed to check in detail after receiving the product. LG customer care denied to take an action and shockingly Amazon customer care disconnecting the call and also kept long hold when I called them. It’s too bad experience with Amazon.,"Oct, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
90,Don't Buy,"15 month old refrigerator LG and cooling fan motor not working...
LG sarvice charge is 702 rupees and fan motor price is 1500 rupees very high charge...","Jan, 2024",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
91,Cold button complaint,Cold convertible not working properly,"Mar, 2024",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
92,The storage capacity is very low,Everything is good but the storage capacity is very low. There is very less difference in 193 ltr. 14000 rs. refrigerator and 260 ltr. 25000 refrigerator. Height is also less.,"Jul, 2021",3,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
93,Please don't buy this product,Due to discount on exchange fridge I bought this item. It's totally waste of money it's getting over cold and all vegetables and fruits getting damaged please don't buy,"Jan, 2024",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
94,Photos are different than product,"I ordered this and received damaged product from top side. Got replacement.
First thing photos showing it has door cooling vent + convertible.
But actual is not having door cooling vent. I did checked this model number on LG website and there also it shows door cooling but actual product doesn't have door cooling. Its not my fault i did all research before buying but its website and photos fault. Misleading!","Jan, 2022",2,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
95,Do not buy. Freezer fan unit stopped functioning within 2 years of purchase. Go for SAMSUNG.,"I bought it in Oct 2021 and within 2 years freezer stopped working. I have to pay around Rs 3300 for the part replacement and service. Failing part so soon is not expected from the branded company like LG.

My brother bought samsung refrigerator before me and it is working like charm without any issues.
GO for SAMSUNG products.","Aug, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
96,Cheated,"Felt cheated, they send me a item which has body defects on its doors, scratches here and there which cannot be visible at first glance. They covered it cynningly by applying a plastic film. Amazon should be strict in its quality control policy.","Nov, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
97,Demo not completed,The fridge are overall good and cooling are fast. I have book demo and installation but they installation people from LG are not coming for demo and installation. I have call many time but they not reply any msg and call.,"Nov, 2023",1,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
98,Faulty Piece,The piece was faulty and ice was not forming in the freezer. Ultimaterly i had to send to the service centre located 20kms away from my village costing me additional 1000 Rs. Very poor experience from the seller.,"Feb, 2023",2,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
99,LG Refrigerator door cooling,The vegetables in the bottom tray get watered and don't remain fresh. Service takes more than 48 hours to address the issues.,"Oct, 2021",3,"GL-I292RPZX, Shiny Steel, Door Cooling+",LG 242 L 3 Star Smart Inverter Frost-Free Double Door Refrigerator
100,Good,"Product is good but dilivery service is to bad , dilivery man live the refrigerator on front door","Jul, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
101,A Good Fridge,"Poor locking system. It stopped functioning after 5 days.
Air Commodore KC Kuruvilla Vir Chakra","Jul, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
102,New fridge with old plug,"Just opened and plugged in. Everything looks fine with all the internal trays and shelves securely taped but when I plugged it to the power socket, I noticed the plug was dirty and seemed old and used, which is wierd. But I am not going to judge it for this dirty plug and wait to use it for few days to review it properly.","Jun, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
103,Good,Good,"Jul, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
104,Excellent colour and product quality,But no need to buy installation service I want but 399 installation service but this is note worth with this,"Jun, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
105,Noisy some times,Sometimes it make some drrrrr noise.,"Jun, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
106,Make noise,"Today I got delivery but after starting refrigerator, it is making noise like","Jun, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
107,Good fridge but old model,"Back side of yhe fridge is like old model ,so only back sode pic is not there","Jun, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
108,just good,deep freezer door is not designed properly there is a gap between d-freezer and closing lid lice forming in the gap if we open the d-fridge door it is not closing properly,"May, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
109,Not as per shown in picture. Disappointed,The jumbo tray does not fit properly the alignment of fridge goes off what is the use of giving the tray then I had to remove it completely and can't use tray at all not liking this at all,"Aug, 2024",2,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
110,The prodet got some miner scratches,All thow the product was good but I pass problem regarding the LG apk that don't connect with the prodect,"May, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
111,Theis branded LG refregerstor design not good,I never expected particularly this LG refrigerator space is very narrow especially Defrost system good but the defrosted water comes every where inside. This because the almirah plates are very short it's not touching the end of the refregerstor. Please change the plates make it full-fledged as earlier refrigerator. Compare to yourself,"Apr, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
112,Good design and Need quality improvement,Design is very good. But quality and product package need improvement.,"May, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
113,LG refrigerator,"Play Video
Refrigerator cooling system found ok.But compressor found some fault.","May, 2024",3,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
114,Not as per expectations,"The product is non returnable, so ensure that you see the product at any local store first.
1. the height of the freeze is not well
2. The freezing and defreeze problems are very often.
3. The internal panels are not of good quality","Jul, 2024",2,"GL-D201ABEU, Blue Euphoria, Base stand with drawer",LG 185 L 5 Star Inverter Direct-Cool Single Door Refrigerator
